"trip_id","duration","start_time","end_time","start_station","start_lat","start_lon","end_station","end_lat","end_lon","bike_id","plan_duration","trip_route_category","passholder_type"
223939075,6,"2018-01-01 19:25:00","2018-01-01 19:31:00",3006,39.952202,-75.203110,3112,39.953732,-75.218246,"05338",30,"One Way","Indego30"
223939073,10,"2018-01-01 19:27:00","2018-01-01 19:37:00",3011,39.959492,-75.196899,3011,39.959492,-75.196899,"03428",30,"Round Trip","Indego30"
223939074,7,"2018-01-01 19:27:00","2018-01-01 19:34:00",3169,39.953819,-75.142632,3050,39.953388,-75.154259,11784,30,"One Way","Indego30"
223939072,6,"2018-01-01 19:35:00","2018-01-01 19:41:00",3026,39.941380,-75.145638,3005,39.947330,-75.144028,"03562",30,"One Way","Indego30"
223939071,8,"2018-01-01 19:45:00","2018-01-01 19:53:00",3075,39.967178,-75.161247,3056,39.976688,-75.158127,"03455",30,"One Way","Indego30"
223942881,15,"2018-01-01 19:45:00","2018-01-01 20:00:00",3050,39.953388,-75.154259,3054,39.962502,-75.174202,11784,30,"One Way","Indego30"
223942879,20,"2018-01-01 20:04:00","2018-01-01 20:24:00",3054,39.962502,-75.174202,3036,39.968441,-75.140007,11784,30,"One Way","Indego30"
223942878,12,"2018-01-01 20:10:00","2018-01-01 20:22:00",3154,39.959240,-75.158211,3154,39.959240,-75.158211,11793,0,"Round Trip","Walk-up"
223942877,6,"2018-01-01 20:21:00","2018-01-01 20:27:00",3168,39.951210,-75.173698,3165,39.958191,-75.178200,11914,30,"One Way","Indego30"
223942876,5,"2018-01-01 20:22:00","2018-01-01 20:27:00",3007,39.945171,-75.159927,3086,39.940189,-75.166908,"06695",30,"One Way","Indego30"
223942875,11,"2018-01-01 20:28:00","2018-01-01 20:39:00",3036,39.968441,-75.140007,3169,39.953819,-75.142632,11784,30,"One Way","Indego30"
223942874,13,"2018-01-01 20:42:00","2018-01-01 20:55:00",3023,39.950481,-75.172859,3000,"","",11843,30,"One Way","Indego30"
223946692,12,"2018-01-01 21:03:00","2018-01-01 21:15:00",3054,39.962502,-75.174202,3019,39.954029,-75.149834,"05142",30,"One Way","Indego30"
223946691,10,"2018-01-01 21:04:00","2018-01-01 21:14:00",3050,39.953388,-75.154259,3040,39.962891,-75.166061,11783,30,"One Way","Indego30"
223946690,19,"2018-01-01 21:17:00","2018-01-01 21:36:00",3054,39.962502,-75.174202,3017,39.980030,-75.143707,11892,30,"One Way","Indego30"
223950516,43,"2018-01-01 21:24:00","2018-01-01 22:07:00",3099,39.934010,-75.150940,3051,39.967442,-75.175072,11804,30,"One Way","Indego30"
223946689,29,"2018-01-01 21:30:00","2018-01-01 21:59:00",3050,39.953388,-75.154259,3045,39.947922,-75.162369,"03289",0,"One Way","Walk-up"
223946688,28,"2018-01-01 21:32:00","2018-01-01 22:00:00",3050,39.953388,-75.154259,3045,39.947922,-75.162369,"05290",0,"One Way","Walk-up"
223946686,5,"2018-01-01 21:33:00","2018-01-01 21:38:00",3045,39.947922,-75.162369,3101,39.942951,-75.159554,"02699",30,"One Way","Indego30"
223946687,26,"2018-01-01 21:33:00","2018-01-01 21:59:00",3050,39.953388,-75.154259,3045,39.947922,-75.162369,"05306",0,"One Way","Walk-up"
223946685,20,"2018-01-01 21:36:00","2018-01-01 21:56:00",3043,39.930820,-75.174744,3045,39.947922,-75.162369,"03597",30,"One Way","Indego30"
223950510,16,"2018-01-01 22:01:00","2018-01-01 22:17:00",3045,39.947922,-75.162369,3043,39.930820,-75.174744,"03597",30,"One Way","Indego30"
223957353,122,"2018-01-01 22:01:00","2018-01-02 00:03:00",3006,39.952202,-75.203110,3022,39.954720,-75.183228,"02652",365,"One Way","Indego365"
223950509,7,"2018-01-01 22:16:00","2018-01-01 22:23:00",3169,39.953819,-75.142632,3070,39.960621,-75.139832,11784,30,"One Way","Indego30"
223950508,31,"2018-01-01 22:18:00","2018-01-01 22:49:00",3040,39.962891,-75.166061,3029,39.953800,-75.194794,11783,0,"One Way","Walk-up"
223950507,8,"2018-01-01 22:27:00","2018-01-01 22:35:00",3022,39.954720,-75.183228,3027,39.956940,-75.200691,11774,30,"One Way","Indego30"
223950506,8,"2018-01-01 22:41:00","2018-01-01 22:49:00",3121,39.972740,-75.179390,3071,39.961731,-75.187881,"03430",30,"One Way","Indego30"
223950504,11,"2018-01-01 22:46:00","2018-01-01 22:57:00",3099,39.934010,-75.150940,3114,39.937752,-75.180122,"03326",365,"One Way","IndegoFlex"
223954333,4,"2018-01-01 23:00:00","2018-01-01 23:04:00",3052,39.947319,-75.156952,3010,39.947109,-75.166183,11894,30,"One Way","Indego30"
223978556,485,"2018-01-01 23:05:00","2018-01-02 07:10:00",3045,39.947922,-75.162369,3059,39.962650,-75.161743,"02686",30,"One Way","Indego30"
223954332,8,"2018-01-01 23:11:00","2018-01-01 23:19:00",3033,39.950050,-75.156723,3025,39.937241,-75.161201,"03705",30,"One Way","Indego30"
223954331,9,"2018-01-01 23:26:00","2018-01-01 23:35:00",3072,39.934448,-75.145409,3101,39.942951,-75.159554,"05361",0,"One Way","Walk-up"
223957343,18,"2018-01-02 00:07:00","2018-01-02 00:25:00",3004,39.953781,-75.163742,3053,39.932308,-75.181541,"03594",30,"One Way","Indego30"
223960357,7,"2018-01-02 01:02:00","2018-01-02 01:09:00",3069,39.937038,-75.150383,3007,39.945171,-75.159927,"02511",365,"One Way","Indego365"
223969402,5,"2018-01-02 04:14:00","2018-01-02 04:19:00",3086,39.940189,-75.166908,3045,39.947922,-75.162369,"06695",30,"One Way","Indego30"
223972425,8,"2018-01-02 05:00:00","2018-01-02 05:08:00",3004,39.953781,-75.163742,3161,39.954861,-75.180908,"03553",30,"One Way","Indego30"
223972424,13,"2018-01-02 05:03:00","2018-01-02 05:16:00",3011,39.959492,-75.196899,3168,39.951210,-75.173698,"03428",30,"One Way","Indego30"
223972423,6,"2018-01-02 05:21:00","2018-01-02 05:27:00",3073,39.961430,-75.152420,3070,39.960621,-75.139832,"05119",30,"One Way","Indego30"
223998572,508,"2018-01-02 05:31:00","2018-01-02 13:59:00",3104,39.966640,-75.192093,3009,39.955761,-75.189819,"03536",30,"One Way","Indego30"
223978547,105,"2018-01-02 05:33:00","2018-01-02 07:18:00",3098,39.934311,-75.160423,3068,39.935490,-75.167107,"03595",365,"One Way","Indego365"
223972422,7,"2018-01-02 05:35:00","2018-01-02 05:42:00",3012,39.942181,-75.177467,3007,39.945171,-75.159927,11040,30,"One Way","Indego30"
223972420,7,"2018-01-02 05:39:00","2018-01-02 05:46:00",3025,39.937241,-75.161201,3045,39.947922,-75.162369,11758,30,"One Way","Indego30"
223972421,6,"2018-01-02 05:39:00","2018-01-02 05:45:00",3170,39.944260,-75.181343,3038,39.947811,-75.194092,"05389",30,"One Way","Indego30"
223972419,6,"2018-01-02 05:43:00","2018-01-02 05:49:00",3170,39.944260,-75.181343,3161,39.954861,-75.180908,"03614",365,"One Way","Indego365"
223972418,10,"2018-01-02 05:47:00","2018-01-02 05:57:00",3102,39.967590,-75.179520,3161,39.954861,-75.180908,"05384",30,"One Way","Indego30"
223975460,11,"2018-01-02 05:52:00","2018-01-02 06:03:00",3064,39.938400,-75.173271,3018,39.952728,-75.159790,"03450",30,"One Way","Indego30"
223975459,10,"2018-01-02 05:56:00","2018-01-02 06:06:00",3016,39.968922,-75.154701,3033,39.950050,-75.156723,"05356",30,"One Way","Indego30"
223975458,17,"2018-01-02 06:09:00","2018-01-02 06:26:00",3034,39.933151,-75.162483,3022,39.954720,-75.183228,"03650",30,"One Way","Indego30"
223975456,12,"2018-01-02 06:11:00","2018-01-02 06:23:00",3020,39.949219,-75.190361,3156,39.953812,-75.174072,11776,30,"One Way","Indego30"
223975455,11,"2018-01-02 06:14:00","2018-01-02 06:25:00",3074,39.955109,-75.209869,3022,39.954720,-75.183228,"05198",365,"One Way","Indego365"
223975454,5,"2018-01-02 06:18:00","2018-01-02 06:23:00",3007,39.945171,-75.159927,3018,39.952728,-75.159790,11040,30,"One Way","Indego30"
223975452,4,"2018-01-02 06:22:00","2018-01-02 06:26:00",3102,39.967590,-75.179520,3054,39.962502,-75.174202,"05380",30,"One Way","Indego30"
223975453,16,"2018-01-02 06:22:00","2018-01-02 06:38:00",3098,39.934311,-75.160423,3161,39.954861,-75.180908,"03309",30,"One Way","Indego30"
223975451,7,"2018-01-02 06:30:00","2018-01-02 06:37:00",3012,39.942181,-75.177467,3020,39.949219,-75.190361,"05125",30,"One Way","Indego30"
223975450,9,"2018-01-02 06:31:00","2018-01-02 06:40:00",3062,39.951969,-75.179428,3038,39.947811,-75.194092,"02698",30,"One Way","Indego30"
223981724,108,"2018-01-02 06:37:00","2018-01-02 08:25:00",3040,39.962891,-75.166061,3108,39.953159,-75.165512,11904,30,"One Way","Indego30"
223975449,8,"2018-01-02 06:38:00","2018-01-02 06:46:00",3063,39.946331,-75.169800,3022,39.954720,-75.183228,"05374",30,"One Way","Indego30"
223975448,9,"2018-01-02 06:39:00","2018-01-02 06:48:00",3102,39.967590,-75.179520,3161,39.954861,-75.180908,"03334",365,"One Way","Indego365"
223978528,20,"2018-01-02 06:42:00","2018-01-02 07:02:00",3007,39.945171,-75.159927,3129,39.946812,-75.193108,"02585",30,"One Way","Indego30"
223975447,11,"2018-01-02 06:43:00","2018-01-02 06:54:00",3072,39.934448,-75.145409,3052,39.947319,-75.156952,11174,365,"One Way","Indego365"
223975446,9,"2018-01-02 06:45:00","2018-01-02 06:54:00",3071,39.961731,-75.187881,3038,39.947811,-75.194092,11781,30,"One Way","Indego30"
223975445,7,"2018-01-02 06:46:00","2018-01-02 06:53:00",3163,39.949741,-75.180969,3129,39.946812,-75.193108,11026,30,"One Way","Indego30"
223975444,4,"2018-01-02 06:47:00","2018-01-02 06:51:00",3040,39.962891,-75.166061,3021,39.953899,-75.169022,"02641",365,"One Way","Indego365"
223978523,16,"2018-01-02 06:47:00","2018-01-02 07:03:00",3098,39.934311,-75.160423,3023,39.950481,-75.172859,11780,30,"One Way","Indego30"
223975442,4,"2018-01-02 06:48:00","2018-01-02 06:52:00",3058,39.967159,-75.170013,3060,39.959229,-75.170357,"03691",30,"One Way","Indego30"
223975443,11,"2018-01-02 06:48:00","2018-01-02 06:59:00",3026,39.941380,-75.145638,3045,39.947922,-75.162369,"03321",365,"One Way","Indego365"
223978520,11,"2018-01-02 06:52:00","2018-01-02 07:03:00",3067,39.964111,-75.199730,3022,39.954720,-75.183228,"02475",30,"One Way","Indego30"
223978519,12,"2018-01-02 07:01:00","2018-01-02 07:13:00",3010,39.947109,-75.166183,3129,39.946812,-75.193108,11894,365,"One Way","Indego365"
223978518,9,"2018-01-02 07:02:00","2018-01-02 07:11:00",3121,39.972740,-75.179390,3040,39.962891,-75.166061,11932,30,"One Way","Indego30"
223978516,11,"2018-01-02 07:07:00","2018-01-02 07:18:00",3114,39.937752,-75.180122,3021,39.953899,-75.169022,11771,30,"One Way","Indego30"
223978517,8,"2018-01-02 07:07:00","2018-01-02 07:15:00",3101,39.942951,-75.159554,3023,39.950481,-75.172859,"03439",30,"One Way","Indego30"
223978513,15,"2018-01-02 07:17:00","2018-01-02 07:32:00",3012,39.942181,-75.177467,3015,39.947350,-75.148857,"03311",30,"One Way","Indego30"
223978514,7,"2018-01-02 07:17:00","2018-01-02 07:24:00",3045,39.947922,-75.162369,3156,39.953812,-75.174072,"03719",30,"One Way","Indego30"
223978512,4,"2018-01-02 07:19:00","2018-01-02 07:23:00",3054,39.962502,-75.174202,3021,39.953899,-75.169022,"05380",30,"One Way","Indego30"
223978510,10,"2018-01-02 07:25:00","2018-01-02 07:35:00",3063,39.946331,-75.169800,3020,39.949219,-75.190361,"02593",30,"One Way","Indego30"
223978508,8,"2018-01-02 07:27:00","2018-01-02 07:35:00",3154,39.959240,-75.158211,3021,39.953899,-75.169022,11793,30,"One Way","Indego30"
223978507,21,"2018-01-02 07:28:00","2018-01-02 07:49:00",3107,39.982029,-75.188660,3004,39.953781,-75.163742,11955,30,"One Way","Indego30"
223981700,61,"2018-01-02 07:28:00","2018-01-02 08:29:00",3104,39.966640,-75.192093,3021,39.953899,-75.169022,11920,30,"One Way","Indego30"
223978506,7,"2018-01-02 07:29:00","2018-01-02 07:36:00",3028,39.940609,-75.149582,3019,39.954029,-75.149834,11958,30,"One Way","Indego30"
223978503,24,"2018-01-02 07:30:00","2018-01-02 07:54:00",3099,39.934010,-75.150940,3121,39.972740,-75.179390,"03513",0,"One Way","Walk-up"
223978504,5,"2018-01-02 07:30:00","2018-01-02 07:35:00",3013,39.963169,-75.147919,3070,39.960621,-75.139832,"04723",30,"One Way","Indego30"
223978505,10,"2018-01-02 07:30:00","2018-01-02 07:40:00",3064,39.938400,-75.173271,3021,39.953899,-75.169022,11871,365,"One Way","Indego365"
223978500,14,"2018-01-02 07:32:00","2018-01-02 07:46:00",3058,39.967159,-75.170013,3021,39.953899,-75.169022,"03339",30,"One Way","Indego30"
223978501,8,"2018-01-02 07:32:00","2018-01-02 07:40:00",3170,39.944260,-75.181343,3161,39.954861,-75.180908,"05383",30,"One Way","Indego30"
223978499,11,"2018-01-02 07:37:00","2018-01-02 07:48:00",3064,39.938400,-75.173271,3062,39.951969,-75.179428,"03315",30,"One Way","Indego30"
223978498,16,"2018-01-02 07:38:00","2018-01-02 07:54:00",3051,39.967442,-75.175072,3029,39.953800,-75.194794,11014,30,"One Way","Indego30"
223978497,11,"2018-01-02 07:39:00","2018-01-02 07:50:00",3026,39.941380,-75.145638,3045,39.947922,-75.162369,11947,30,"One Way","Indego30"
223978496,4,"2018-01-02 07:40:00","2018-01-02 07:44:00",3043,39.930820,-75.174744,3064,39.938400,-75.173271,"05310",30,"One Way","Indego30"
223978493,7,"2018-01-02 07:44:00","2018-01-02 07:51:00",3043,39.930820,-75.174744,3063,39.946331,-75.169800,"03597",30,"One Way","Indego30"
223978492,6,"2018-01-02 07:45:00","2018-01-02 07:51:00",3121,39.972740,-75.179390,3054,39.962502,-75.174202,"03424",30,"One Way","Indego30"
223978491,6,"2018-01-02 07:46:00","2018-01-02 07:52:00",3023,39.950481,-75.172859,3021,39.953899,-75.169022,11928,30,"One Way","Indego30"
223978490,12,"2018-01-02 07:47:00","2018-01-02 07:59:00",3012,39.942181,-75.177467,3029,39.953800,-75.194794,"05233",30,"One Way","Indego30"
223978489,9,"2018-01-02 07:48:00","2018-01-02 07:57:00",3115,39.972630,-75.167572,3073,39.961430,-75.152420,"02684",30,"One Way","Indego30"
223981680,16,"2018-01-02 07:49:00","2018-01-02 08:05:00",3027,39.956940,-75.200691,3034,39.933151,-75.162483,"03506",30,"One Way","Indego30"
223981679,14,"2018-01-02 07:50:00","2018-01-02 08:04:00",3013,39.963169,-75.147919,3054,39.962502,-75.174202,"03407",30,"One Way","Indego30"
223981676,10,"2018-01-02 07:51:00","2018-01-02 08:01:00",3053,39.932308,-75.181541,3062,39.951969,-75.179428,11171,30,"One Way","Indego30"
223981677,12,"2018-01-02 07:51:00","2018-01-02 08:03:00",3073,39.961430,-75.152420,3004,39.953781,-75.163742,11950,30,"One Way","Indego30"
223978486,5,"2018-01-02 07:52:00","2018-01-02 07:57:00",3161,39.954861,-75.180908,3021,39.953899,-75.169022,"05383",365,"One Way","Indego365"
223978487,6,"2018-01-02 07:52:00","2018-01-02 07:58:00",3054,39.962502,-75.174202,3004,39.953781,-75.163742,"03320",30,"One Way","Indego30"
223981673,14,"2018-01-02 07:52:00","2018-01-02 08:06:00",3120,39.975220,-75.186691,3022,39.954720,-75.183228,11748,30,"One Way","Indego30"
223981674,10,"2018-01-02 07:52:00","2018-01-02 08:02:00",3064,39.938400,-75.173271,3010,39.947109,-75.166183,"03679",30,"One Way","Indego30"
223981671,9,"2018-01-02 07:55:00","2018-01-02 08:04:00",3045,39.947922,-75.162369,3049,39.945091,-75.142502,"03464",30,"One Way","Indego30"
223981670,11,"2018-01-02 07:57:00","2018-01-02 08:08:00",3114,39.937752,-75.180122,3020,39.949219,-75.190361,"03565",30,"One Way","Indego30"
223981669,8,"2018-01-02 07:59:00","2018-01-02 08:07:00",3012,39.942181,-75.177467,3038,39.947811,-75.194092,"05194",30,"One Way","Indego30"
223981668,4,"2018-01-02 08:00:00","2018-01-02 08:04:00",3040,39.962891,-75.166061,3021,39.953899,-75.169022,11782,30,"One Way","Indego30"
223981665,18,"2018-01-02 08:02:00","2018-01-02 08:20:00",3101,39.942951,-75.159554,3038,39.947811,-75.194092,"02561",30,"One Way","Indego30"
223981657,19,"2018-01-02 08:04:00","2018-01-02 08:23:00",3010,39.947109,-75.166183,3040,39.962891,-75.166061,"03679",30,"One Way","Indego30"
223981654,5,"2018-01-02 08:06:00","2018-01-02 08:11:00",3020,39.949219,-75.190361,3029,39.953800,-75.194794,"03474",365,"One Way","Indego365"
223981646,6,"2018-01-02 08:07:00","2018-01-02 08:13:00",3069,39.937038,-75.150383,3015,39.947350,-75.148857,11756,30,"One Way","Indego30"
223981649,13,"2018-01-02 08:07:00","2018-01-02 08:20:00",3073,39.961430,-75.152420,3021,39.953899,-75.169022,"02684",30,"One Way","Indego30"
223981643,15,"2018-01-02 08:08:00","2018-01-02 08:23:00",3069,39.937038,-75.150383,3004,39.953781,-75.163742,"02700",30,"One Way","Indego30"
223981644,4,"2018-01-02 08:08:00","2018-01-02 08:12:00",3020,39.949219,-75.190361,3159,39.951210,-75.199623,11790,30,"One Way","Indego30"
223981640,16,"2018-01-02 08:09:00","2018-01-02 08:25:00",3053,39.932308,-75.181541,3021,39.953899,-75.169022,"03594",30,"One Way","Indego30"
223981641,13,"2018-01-02 08:09:00","2018-01-02 08:22:00",3007,39.945171,-75.159927,3078,39.953548,-75.171921,11924,30,"One Way","Indego30"
223981639,9,"2018-01-02 08:10:00","2018-01-02 08:19:00",3114,39.937752,-75.180122,3063,39.946331,-75.169800,11013,30,"One Way","Indego30"
223981638,8,"2018-01-02 08:11:00","2018-01-02 08:19:00",3063,39.946331,-75.169800,3052,39.947319,-75.156952,"03715",30,"One Way","Indego30"
223981637,11,"2018-01-02 08:13:00","2018-01-02 08:24:00",3023,39.950481,-75.172859,3046,39.950119,-75.144722,"02663",30,"One Way","Indego30"
223981636,11,"2018-01-02 08:16:00","2018-01-02 08:27:00",3012,39.942181,-75.177467,3161,39.954861,-75.180908,11908,30,"One Way","Indego30"
223981635,7,"2018-01-02 08:17:00","2018-01-02 08:24:00",3163,39.949741,-75.180969,3010,39.947109,-75.166183,"03528",30,"One Way","Indego30"
223981633,17,"2018-01-02 08:18:00","2018-01-02 08:35:00",3036,39.968441,-75.140007,3021,39.953899,-75.169022,"03399",30,"One Way","Indego30"
223981634,6,"2018-01-02 08:18:00","2018-01-02 08:24:00",3045,39.947922,-75.162369,3021,39.953899,-75.169022,"05306",30,"One Way","Indego30"
223981631,11,"2018-01-02 08:19:00","2018-01-02 08:30:00",3098,39.934311,-75.160423,3010,39.947109,-75.166183,"02648",30,"One Way","Indego30"
223981632,13,"2018-01-02 08:19:00","2018-01-02 08:32:00",3073,39.961430,-75.152420,3031,39.980049,-75.155220,"03416",30,"One Way","Indego30"
223981629,14,"2018-01-02 08:20:00","2018-01-02 08:34:00",3155,39.940182,-75.154419,3018,39.952728,-75.159790,"03318",30,"One Way","Indego30"
223981630,7,"2018-01-02 08:20:00","2018-01-02 08:27:00",3050,39.953388,-75.154259,3045,39.947922,-75.162369,11032,365,"One Way","Indego365"
223981627,16,"2018-01-02 08:22:00","2018-01-02 08:38:00",3099,39.934010,-75.150940,3021,39.953899,-75.169022,"05375",30,"One Way","Indego30"
223981628,8,"2018-01-02 08:22:00","2018-01-02 08:30:00",3034,39.933151,-75.162483,3045,39.947922,-75.162369,"02560",30,"One Way","Indego30"
223981625,10,"2018-01-02 08:23:00","2018-01-02 08:33:00",3020,39.949219,-75.190361,3010,39.947109,-75.166183,"05149",30,"One Way","Indego30"
223981626,14,"2018-01-02 08:23:00","2018-01-02 08:37:00",3155,39.940182,-75.154419,3023,39.950481,-75.172859,"03276",30,"One Way","Indego30"
223981624,27,"2018-01-02 08:25:00","2018-01-02 08:52:00",3051,39.967442,-75.175072,3015,39.947350,-75.148857,"03272",365,"One Way","Indego365"
223981623,22,"2018-01-02 08:26:00","2018-01-02 08:48:00",3073,39.961430,-75.152420,3056,39.976688,-75.158127,"03708",30,"One Way","Indego30"
223981617,8,"2018-01-02 08:27:00","2018-01-02 08:35:00",3022,39.954720,-75.183228,3038,39.947811,-75.194092,"05198",30,"One Way","Indego30"
223981620,20,"2018-01-02 08:27:00","2018-01-02 08:47:00",3034,39.933151,-75.162483,3156,39.953812,-75.174072,"03506",30,"One Way","Indego30"
223981616,12,"2018-01-02 08:28:00","2018-01-02 08:40:00",3114,39.937752,-75.180122,3015,39.947350,-75.148857,"02576",30,"One Way","Indego30"
223981611,7,"2018-01-02 08:30:00","2018-01-02 08:37:00",3059,39.962650,-75.161743,3018,39.952728,-75.159790,11838,30,"One Way","Indego30"
223981609,3,"2018-01-02 08:31:00","2018-01-02 08:34:00",3046,39.950119,-75.144722,3049,39.945091,-75.142502,"02663",30,"One Way","Indego30"
223981610,25,"2018-01-02 08:31:00","2018-01-02 08:56:00",3010,39.947109,-75.166183,3118,39.958660,-75.213226,"03528",30,"One Way","Indego30"
223981604,7,"2018-01-02 08:32:00","2018-01-02 08:39:00",3032,39.945271,-75.179710,3125,39.943909,-75.167351,11782,30,"One Way","Indego30"
223981605,19,"2018-01-02 08:32:00","2018-01-02 08:51:00",3103,39.977139,-75.179398,3010,39.947109,-75.166183,"03519",30,"One Way","Indego30"
223981606,6,"2018-01-02 08:32:00","2018-01-02 08:38:00",3035,39.962711,-75.194191,3022,39.954720,-75.183228,"05177",30,"One Way","Indego30"
223981599,20,"2018-01-02 08:33:00","2018-01-02 08:53:00",3045,39.947922,-75.162369,3038,39.947811,-75.194092,11032,30,"One Way","Indego30"
223981600,8,"2018-01-02 08:33:00","2018-01-02 08:41:00",3156,39.953812,-75.174072,3010,39.947109,-75.166183,"05262",30,"One Way","Indego30"
223981601,3,"2018-01-02 08:33:00","2018-01-02 08:36:00",3058,39.967159,-75.170013,3075,39.967178,-75.161247,"03596",30,"One Way","Indego30"
223981602,12,"2018-01-02 08:33:00","2018-01-02 08:45:00",3075,39.967178,-75.161247,3057,39.964581,-75.180031,"05213",30,"One Way","Indego30"
223981603,9,"2018-01-02 08:33:00","2018-01-02 08:42:00",3068,39.935490,-75.167107,3052,39.947319,-75.156952,"03595",30,"One Way","Indego30"
223981596,9,"2018-01-02 08:35:00","2018-01-02 08:44:00",3012,39.942181,-75.177467,3022,39.954720,-75.183228,"05406",30,"One Way","Indego30"
223981590,6,"2018-01-02 08:37:00","2018-01-02 08:43:00",3160,39.956619,-75.198624,3022,39.954720,-75.183228,"03436",30,"One Way","Indego30"
